lb,ub,interval width,coverage,estimator,$n_{\mathrm{human}}$,$n_{\mathrm{effective}}$,num_trial
0.6519796152246423,1.1859424127261162,0.5339627975014739,True,uniform,766.0,827.2377487646465,1
0.6736035903553608,1.2193853699849757,0.5457817796296149,True,classical,766.0,840.7277707716122,1
0.5940662039625186,0.9898671492736888,0.3958009453111701,True,active,996.0,1135.8248414343277,24
0.5805972717675218,0.934069382759557,0.3534721109920351,True,active+,996.0,1309.6341389178242,24
0.571327109974422,0.8641983725562399,0.2928712625818178,True,spline,996.0,1728.9128356850197,24
0.6186062036406861,0.9272880168052609,0.3086818131645747,True,spline+,996.0,1807.040711702998,24
0.6062548278357152,1.0146660928469424,0.4084112650112272,True,uniform,996.0,1116.3492169546648,24
0.7093483515160139,1.2001097424544367,0.4907613909384227,True,classical,996.0,1070.9326382463548,24
0.5853925810639533,1.2497245628084062,0.6643319817444528,True,active,459.0,514.8101833577,47
0.6674181963731504,1.3111883738815102,0.6437701775083599,True,active+,459.0,649.3532333388521,47
0.4835948518392066,0.9004101160752863,0.4168152642360797,True,spline,459.0,766.3248222443832,47
0.5117051596556417,0.9042286728618636,0.392523513206222,True,spline+,459.0,913.4928554410895,47
0.7157797065909031,1.3706794037312802,0.6548996971403771,True,uniform,459.0,701.4995593403887,47
0.5032030570350609,1.1422603097925126,0.6390572527574517,True,classical,459.0,440.6099672502567,47
0.6495688209949073,1.0988445580391373,0.4492757370442299,True,active,842.0,1071.404634282948,67
0.6193211325952357,1.0156596496164667,0.396338517021231,True,active+,842.0,1210.0641209928306,67
0.6016686050362495,0.936117560616316,0.3344489555800664,True,spline,842.0,1515.3991779462365,67
0.5851879152643801,0.8977606526210743,0.3125727373566942,True,spline+,842.0,1616.632432907348,67
0.723069995207749,1.199167185782244,0.4760971905744952,True,uniform,842.0,1157.043839726355,67
0.7887141546601274,1.4278947827480324,0.639180628087905,True,classical,842.0,840.4669720166356,67
0.6246260293785764,1.0634135059052094,0.4387874765266331,True,active,996.0,1045.863367624532,18
0.647663838687104,1.0630377257729724,0.4153738870858684,True,active+,996.0,1205.9434113542145,18
