lb,ub,interval width,coverage,estimator,$n_{\mathrm{human}}$,$n_{\mathrm{effective}}$
0.6416519675918698,1.1167494403722515,0.4750974727803817,True,spline + tuning,459.0,1056.184803213959
0.39926066404591454,0.9439219531475721,0.5446612891016576,True,uniform,459.0,438.0617977408987
0.41098352822515105,1.032685908011489,0.6217023797863379,True,classical,459.0,348.79903898829207
0.44665374211314957,1.1040219916031315,0.657368249489982,True,active,459.0,396.0354460185397
0.6936165784590025,1.2644872064776682,0.5708706280186657,True,spline,459.0,899.3642781955618
0.5060022877842792,1.1488933972068882,0.642891109422609,True,active + tuning,459.0,482.3070962558971
0.621992924939828,1.0816417864664376,0.45964886152660955,True,spline + tuning,459.0,1059.3359613216492
0.3270841160000733,0.8749475935753057,0.5478634775752325,True,uniform,459.0,334.9826964978711
0.6090377736455682,1.4844397302239962,0.875401956578428,True,classical,459.0,373.0515996558131
0.49014452078724646,1.122474492882742,0.6323299720954955,True,active,459.0,472.3734028547549
0.6412085858215114,1.1014462801624145,0.4602376943409031,True,spline,459.0,1107.978794937614
0.4562530847808916,0.9408710811035433,0.48461799632265173,True,active + tuning,459.0,619.1247134238573
0.6374865744404469,1.0650125819613814,0.4275260075209345,True,spline + tuning,459.0,1231.338535758629
0.32530456802070257,0.9769142686153014,0.6516097005945989,True,uniform,459.0,268.2049212635621
0.6388902045208928,1.536362912465678,0.8974727079447851,True,classical,459.0,384.5949018589034
0.5590300571577708,1.2386926186003178,0.679662561442547,True,active,459.0,512.3498307248965
0.5735616782871074,1.036875459322183,0.4633137810350756,True,spline,459.0,925.0664737627687
0.49315619397963883,1.0155624317402616,0.5224062377606228,True,active + tuning,459.0,621.5037433666882
0.5943235036228246,1.032397231444408,0.4380737278215835,True,spline + tuning,459.0,1063.5283136112082
0.5194346033557872,1.2066104220188312,0.687175818663044,True,uniform,459.0,456.5475418262142
0.44801210179683026,1.114041178657088,0.6660290768602578,True,classical,459.0,356.8368743815757
0.7121444408170463,1.4030298457148171,0.6908854048977708,True,active,459.0,705.288739746707
0.594792999508154,1.0476690514213984,0.4528760519132444,True,spline,459.0,1011.9625515081424
0.7417882367236796,1.417326309504782,0.6755380727811023,True,active + tuning,459.0,773.6323391099156
0.6129776547020801,1.044020034729676,0.4310423800275959,True,spline + tuning,459.0,1143.713620376929
0.4919826520445706,1.234929546699007,0.7429468946544363,True,uniform,459.0,382.8973030717651
0.6113354243110503,1.4079663237311861,0.7966308994201359,True,classical,459.0,425.4420487831708
0.7826353516627823,1.5658101939803357,0.7831748423175534,True,active,459.0,674.3460353394589
0.5767201310321567,1.016695797954363,0.43997566692220624,True,spline,459.0,1008.9427943992587
0.7367440952470335,1.4019661790333158,0.6652220837862822,True,active + tuning,459.0,783.4591933640748
0.5917574214271653,1.0092787442929885,0.4175213228658232,True,spline + tuning,459.0,1137.7704126479032
0.46390449132251144,1.1126062104681649,0.6487017191456534,True,uniform,459.0,423.80491098461505
0.4782792364633978,1.1776979577716267,0.6994187213082288,True,classical,459.0,364.6460787133058
0.40941155850532357,0.975252015604204,0.5658404570988804,True,active,459.0,430.4780447312149
0.45973572356668063,0.7896959804175165,0.3299602568508359,False,spline,459.0,1108.0949558436755
0.37065864245984664,0.7848304394188497,0.414171796959003,False,active + tuning,459.0,576.271787554119
0.46824494915583276,0.785134530666529,0.3168895815106963,False,spline + tuning,459.0,1213.9860004209497
1.0854490937623416,1.980216461575956,0.8947673678136145,False,uniform,459.0,897.2421398025907
0.5566066050424032,1.4388960507611703,0.8822894457187671,True,classical,459.0,328.2460472248956
0.47791354964932264,1.1328653412381098,0.6549517915887871,True,active,459.0,435.3793502077686
0.62474403049446,1.1122961118907537,0.4875520813962937,True,spline,459.0,974.6644945548575
0.495628267514896,1.048360184367232,0.5527319168523361,True,active + tuning,459.0,577.8572513496997
0.6801055594311509,1.1644071705861796,0.4843016111550287,True,spline + tuning,459.0,1121.6416301239242
0.555452365572133,1.2430133107060162,0.6875609451338832,True,uniform,459.0,499.83027400688087
0.4777365042530006,1.2656563496237618,0.7879198453707612,True,classical,459.0,311.935851204205
0.5347956990453527,1.2153609838654589,0.6805652848201061,True,active,459.0,481.2521118667334
0.7056193945847928,1.3102126248795647,0.6045932302947719,True,spline,459.0,846.7756926065786
0.5614644783023904,1.143302040604666,0.5818375623022755,True,active + tuning,459.0,641.3139088238855
0.6760966045341382,1.1868418508198737,0.5107452462857355,True,spline + tuning,459.0,1024.2080569466502
0.33857968520452214,0.9078656572536252,0.569285972049103,True,uniform,459.0,333.3610463149286
0.4405347135986767,1.0721482985546757,0.6316135849559991,True,classical,459.0,374.29580134539566
